ID,Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter,Timestamp,Outcome,Age at Intake,Age Unknown,Adopted,Intake Month,Adopted Prob,Adoption Prob %
75492,2026 May 29 10:45:00 AM,26576,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Blue Tabby,Unknown,2025-06-24,2026-05-24 14:18:00,5,2026 Sep 12 12:15:34 AM,Transferred,11.0,0,0,5,0.015873015873015872,1.59
75488,2026 May 29 10:06:00 AM,23268,Goose,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2024-09-26,2026-03-26 11:39:00,64,2026 Sep 12 12:15:34 AM,Return to habitat,18.0,0,0,3,0.7666666666666667,76.67
75477,2026 May 29 08:08:00 AM,26645,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Grey Tabby,Black,2025-09-26,2026-05-26 11:31:00,3,2026 Sep 12 12:15:34 AM,Transferred,8.0,0,0,5,0.015873015873015872,1.59
75476,2026 May 29 08:08:00 AM,26796,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2023-05-28,2026-05-28 11:40:00,1,2026 Sep 12 12:15:34 AM,Transferred,36.0,0,0,5,0.044036697247706424,4.4
75475,2026 May 29 08:08:00 AM,26660,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,White,Black,2025-05-26,2026-05-26 12:09:00,3,2026 Sep 12 12:15:34 AM,Transferred,12.0,0,0,5,0.015873015873015872,1.59
75474,2026 May 29 08:08:00 AM,26757,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2022-05-28,2026-05-27 16:24:00,2,2026 Sep 12 12:15:34 AM,Transferred,48.0,0,0,5,0.044036697247706424,4.4
75473,2026 May 29 08:08:00 AM,26644,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,Black,2025-09-26,2026-05-26 11:31:00,3,2026 Sep 12 12:15:34 AM,Transferred,8.0,0,0,5,0.015873015873015872,1.59
75470,2026 May 28 11:21:59 PM,25534,Wasabi,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2026-03-26,2026-05-06 14:45:00,22,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75469,2026 May 28 11:02:05 PM,22894,Cupcake,Adopted,,Cat,Female,Yes,Domestic Shorthair,Grey Tabby,Unknown,2019-03-19,2026-03-19 12:09:00,70,2026 Sep 12 12:15:34 AM,Adopted,84.0,0,1,3,0.6048034934497817,60.48
75468,2026 May 28 09:26:01 PM,24712,Mochi,Adopted,,Cat,Male,Yes,Domestic Shorthair,Grey Tabby,White,2026-03-31,2026-04-28 11:57:00,30,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
75461,2026 May 28 07:02:00 PM,26790,Calvin,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Cream,2019-05-28,2026-05-28 11:12:00,0,2026 Sep 12 12:15:34 AM,Returned to owner,84.0,0,0,5,0.6048034934497817,60.48
75458,2026 May 28 06:47:14 PM,26194,Poppyseed,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Cream,Unknown,2026-04-11,2026-05-18 11:21:00,10,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
75457,2026 May 28 06:46:47 PM,26195,Pumkin,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-04-11,2026-05-18 11:21:00,10,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
75456,2026 May 28 06:45:00 PM,26136,*naranja,Euthanized,Suffering,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2023-05-16,2026-05-16 18:04:00,12,2026 Sep 12 12:15:34 AM,Death,36.0,0,0,5,0.044036697247706424,4.4
75454,2026 May 28 06:25:00 PM,26843,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2026-05-07,2026-05-28 15:29:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75453,2026 May 28 06:25:00 PM,26831,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,White,2026-05-07,2026-05-28 14:06:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75452,2026 May 28 06:25:00 PM,26842,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2026-05-07,2026-05-28 15:26:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75451,2026 May 28 06:25:00 PM,26825,,Transfer Out,,Kitten,Male,No,Domestic Medium Hair,Orange Tabby,Unknown,2026-05-07,2026-05-28 13:14:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75450,2026 May 28 06:25:00 PM,26824,,Transfer Out,,Kitten,Female,No,Domestic Medium Hair,Torbie,Blue,2026-05-07,2026-05-28 13:14:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75449,2026 May 28 06:25:00 PM,26823,,Transfer Out,,Kitten,Male,No,Domestic Medium Hair,Grey,Unknown,2026-05-07,2026-05-28 13:14:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75448,2026 May 28 06:25:00 PM,26817,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2026-04-30,2026-05-28 12:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75447,2026 May 28 06:25:00 PM,26814,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2026-05-14,2026-05-28 12:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75446,2026 May 28 06:25:00 PM,26813,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2026-05-07,2026-05-28 12:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75441,2026 May 28 06:05:39 PM,26417,Cookie,Adopted,,Cat,Male,Yes,Domestic Shorthair,Grey,Unknown,2024-05-22,2026-05-21 14:46:00,7,2026 Sep 12 12:15:34 AM,Adopted,24.0,0,1,5,0.7666666666666667,76.67
75418,2026 May 28 04:39:25 PM,26570,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Tortoiseshell,Unknown,2026-04-05,2026-05-24 12:16:00,4,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
75412,2026 May 28 04:13:51 PM,25609,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,Unknown,2026-04-02,2026-05-07 14:44:00,21,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
75405,2026 May 28 03:42:00 PM,26803,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,,2026-05-28 11:45:00,0,2026 Sep 12 12:15:34 AM,Transferred,3.0,1,0,5,0.0,0.0
75404,2026 May 28 03:41:00 PM,26782,,Transfer Out,,Kitten,Male,Unknown,Domestic Medium Hair,Orange Tabby,Unknown,2026-05-07,2026-05-28 10:53:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75403,2026 May 28 03:39:00 PM,26794,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,,2026-05-28 11:27:00,0,2026 Sep 12 12:15:34 AM,Transferred,3.0,1,0,5,0.0,0.0
75394,2026 May 28 03:06:00 PM,25414,,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2023-05-05,2026-05-05 11:56:00,23,2026 Sep 12 12:15:34 AM,Return to habitat,36.0,0,0,5,0.7666666666666667,76.67
75354,2026 May 28 01:02:03 PM,24719,Harrison,Adopted,,Cat,Male,Yes,Domestic Shorthair,Grey Tabby,White,2023-04-22,2026-04-21 18:20:00,37,2026 Sep 12 12:15:34 AM,Adopted,36.0,0,1,4,0.7666666666666667,76.67
75335,2026 May 28 12:03:00 PM,26713,Fredrik,Reclaimed,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2016-05-27,2026-05-27 11:17:00,1,2026 Sep 12 12:15:34 AM,Returned to owner,120.0,0,0,5,0.015873015873015872,1.59
75332,2026 May 28 11:48:48 AM,24916,Pumpkin,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Orange Tabby,White,2025-04-26,2026-04-24 17:31:00,34,2026 Sep 12 12:15:34 AM,Adopted,12.0,0,1,4,0.7666666666666667,76.67
75327,2026 May 28 11:41:37 AM,26211,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Lilac Point,White,2026-03-16,2026-05-18 12:21:00,10,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75308,2026 May 28 11:13:04 AM,26256,Friend,Adopted,,Cat,Male,Yes,Domestic Shorthair,Grey,White,2025-09-29,2026-05-19 11:11:00,9,2026 Sep 12 12:15:34 AM,Adopted,8.0,0,1,5,0.9047619047619048,90.48
75274,2026 May 28 08:04:00 AM,26686,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Blue,Blue,2024-05-27,2026-05-26 15:28:00,2,2026 Sep 12 12:15:34 AM,Transferred,24.0,0,0,5,0.044036697247706424,4.4
75273,2026 May 28 08:04:00 AM,26659,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,White,Torbie,2025-05-26,2026-05-26 12:09:00,2,2026 Sep 12 12:15:34 AM,Transferred,12.0,0,0,5,0.015873015873015872,1.59
75272,2026 May 28 08:04:00 AM,26649,,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Grey Tabby,White,2024-05-26,2026-05-26 11:51:00,2,2026 Sep 12 12:15:34 AM,Transferred,24.0,0,0,5,0.7666666666666667,76.67
75271,2026 May 28 08:04:00 AM,26661,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,White,Black,2025-05-26,2026-05-26 12:09:00,2,2026 Sep 12 12:15:34 AM,Transferred,12.0,0,0,5,0.015873015873015872,1.59
75270,2026 May 28 08:04:00 AM,26687,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Blue Tabby,White,2024-05-26,2026-05-26 15:28:00,2,2026 Sep 12 12:15:34 AM,Transferred,24.0,0,0,5,0.015873015873015872,1.59
75266,2026 May 27 09:07:31 PM,24708,Misu,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Unknown,2026-03-31,2026-04-28 11:49:00,29,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
75265,2026 May 27 09:06:30 PM,24709,Bean,Adopted,,Cat,Female,Yes,Domestic Shorthair,Grey Tabby,White,2026-03-31,2026-04-28 11:51:00,29,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
75259,2026 May 27 06:41:32 PM,26282,Babs,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2026-03-31,2026-05-19 13:12:00,8,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75255,2026 May 27 06:35:00 PM,26765,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,,2026-05-27 17:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,3.0,1,0,5,0.0,0.0
75254,2026 May 27 06:35:00 PM,26764,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,,2026-05-27 17:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,3.0,1,0,5,0.0,0.0
75253,2026 May 27 06:35:00 PM,26763,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Cream Ginger Tabby,Unknown,,2026-05-27 17:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,3.0,1,0,5,0.0,0.0
75252,2026 May 27 06:35:00 PM,26762,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Cream Ginger Tabby,Unknown,,2026-05-27 17:44:00,0,2026 Sep 12 12:15:34 AM,Transferred,3.0,1,0,5,0.0,0.0
75251,2026 May 27 06:35:00 PM,26742,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Black,White,2026-05-13,2026-05-27 14:21:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75237,2026 May 27 05:29:00 PM,26656,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2026-04-14,2026-05-26 12:06:00,1,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75236,2026 May 27 05:29:00 PM,26721,,Transfer Out,,Kitten,Female,Unknown,Domestic Shorthair,Blue,Unknown,2026-05-13,2026-05-27 11:34:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75235,2026 May 27 05:29:00 PM,26716,Kittens,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2026-05-06,2026-05-27 11:21:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75234,2026 May 27 05:29:00 PM,26715,Kittens,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2026-05-06,2026-05-27 11:21:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75233,2026 May 27 05:29:00 PM,26046,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-05-20,2026-05-27 10:49:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75232,2026 May 27 05:29:00 PM,26727,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-04-29,2026-05-27 11:50:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75231,2026 May 27 05:29:00 PM,26726,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-04-29,2026-05-27 11:50:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75230,2026 May 27 05:29:00 PM,26725,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-04-29,2026-05-27 11:50:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75229,2026 May 27 05:16:26 PM,25654,Clove,Adopted,,Cat,Female,Yes,Domestic Shorthair,Tortoiseshell,Unknown,2023-05-09,2026-05-08 11:40:00,19,2026 Sep 12 12:15:34 AM,Adopted,36.0,0,1,5,0.7666666666666667,76.67
75223,2026 May 27 05:04:57 PM,25533,Nori,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-03-26,2026-05-06 14:45:00,21,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75222,2026 May 27 04:57:13 PM,26283,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Tortoiseshell,Unknown,2026-03-31,2026-05-19 13:12:00,8,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75217,2026 May 27 04:41:00 PM,26226,,Adopted,,Cat,Female,Yes,Siamese,Lilac Point,Brown,2026-03-30,2026-05-18 14:14:00,9,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75216,2026 May 27 04:40:40 PM,26225,,Adopted,,Cat,Female,Yes,Siamese,Lilac Point,Cream,2026-03-30,2026-05-18 14:14:00,9,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
75213,2026 May 27 04:29:00 PM,26409,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2026-04-10,2026-05-21 13:20:00,6,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
75208,2026 May 27 04:18:19 PM,25943,Veevee,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Calico,Unknown,2021-05-13,2026-05-13 14:48:00,14,2026 Sep 12 12:15:34 AM,Adopted,60.0,0,1,5,0.6048034934497817,60.48
75206,2026 May 27 04:14:06 PM,26428,Princess,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Lynx Point,Other,2022-05-22,2026-05-21 15:25:00,6,2026 Sep 12 12:15:34 AM,Adopted,48.0,0,1,5,0.6048034934497817,60.48
75202,2026 May 27 04:05:05 PM,26424,,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Grey Tabby,Unknown,2026-04-09,2026-05-21 14:59:00,6,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
75183,2026 May 27 02:56:00 PM,20062,Violet,Euthanized,Suffering,Cat,Female,Yes,Domestic Shorthair,Calico,Tortoiseshell,2019-01-09,2026-05-24 18:16:00,3,2026 Sep 12 12:15:34 AM,Death,88.0,0,0,5,0.6048034934497817,60.48
75168,2026 May 27 02:18:00 PM,26717,Kittens,Unassisted Death,,Kitten,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2026-05-06,2026-05-27 11:21:00,0,2026 Sep 12 12:15:34 AM,Death,0.0,0,0,5,0.0,0.0
75167,2026 May 27 02:18:00 PM,26714,Kittens,Unassisted Death,,Kitten,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2026-05-06,2026-05-27 11:21:00,0,2026 Sep 12 12:15:34 AM,Death,0.0,0,0,5,0.0,0.0
75166,2026 May 27 02:17:00 PM,26718,Kittens,Euthanized,Agonal,Kitten,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2026-05-06,2026-05-27 11:21:00,0,2026 Sep 12 12:15:34 AM,Death,0.0,0,0,5,0.0,0.0
75157,2026 May 27 12:52:04 PM,25680,Parmi,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Blue Tabby,Unknown,2024-05-08,2026-05-08 16:00:00,19,2026 Sep 12 12:15:34 AM,Adopted,24.0,0,1,5,0.7666666666666667,76.67
75107,2026 May 27 10:48:18 AM,23283,Junco,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,Unknown,2026-03-18,2026-03-25 11:56:00,63,2026 Sep 12 12:15:34 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
75091,2026 May 27 10:07:00 AM,26508,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,White,2025-05-22,2026-05-22 16:49:00,5,2026 Sep 12 12:15:34 AM,Transferred,12.0,0,0,5,0.015873015873015872,1.59
75090,2026 May 27 10:07:00 AM,25676,Magda,Transfer Out,,Cat,Female,No,Domestic Medium Hair,White,Calico,2025-01-08,2026-05-08 15:24:00,19,2026 Sep 12 12:15:34 AM,Transferred,16.0,0,0,5,0.015873015873015872,1.59
75089,2026 May 27 10:07:00 AM,26361,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2023-05-21,2026-05-20 16:18:00,7,2026 Sep 12 12:15:34 AM,Transferred,36.0,0,0,5,0.044036697247706424,4.4
75088,2026 May 27 10:07:00 AM,26474,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Torbie,White,2025-05-24,2026-05-22 11:42:00,5,2026 Sep 12 12:15:34 AM,Transferred,12.0,0,0,5,0.015873015873015872,1.59
75087,2026 May 27 10:07:00 AM,26127,Tabitha,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,Unknown,2022-05-17,2026-05-16 15:46:00,11,2026 Sep 12 12:15:34 AM,Transferred,48.0,0,0,5,0.015873015873015872,1.59
75050,2026 May 26 07:09:07 PM,24713,Chantilly,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,White,2026-03-31,2026-04-28 12:26:00,28,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
75049,2026 May 26 07:08:09 PM,24711,Oreo,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,White,2026-03-31,2026-04-28 11:56:00,28,2026 Sep 12 12:15:34 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
75046,2026 May 26 06:43:50 PM,26346,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Unknown,2024-05-21,2026-05-20 12:02:00,6,2026 Sep 12 12:15:34 AM,Adopted,24.0,0,1,5,0.7666666666666667,76.67
75042,2026 May 26 06:22:00 PM,26696,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-04-21,2026-05-26 16:18:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75041,2026 May 26 06:22:00 PM,26695,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,White,2026-04-21,2026-05-26 16:18:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75040,2026 May 26 06:22:00 PM,26694,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-04-21,2026-05-26 16:18:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75039,2026 May 26 06:22:00 PM,26693,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-04-21,2026-05-26 16:18:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75038,2026 May 26 06:22:00 PM,26698,,Transfer Out,,Kitten,Unknown,No,Domestic Shorthair,Orange Tabby,Unknown,2026-05-06,2026-05-26 16:34:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75037,2026 May 26 06:22:00 PM,26697,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,White,2026-05-06,2026-05-26 16:34:00,0,2026 Sep 12 12:15:34 AM,Transferred,0.0,0,0,5,0.0,0.0
75036,2026 May 26 06:22:00 PM,26671,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Torbie,Unknown,2026-04-28,2026-05-26 12:49:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75035,2026 May 26 06:22:00 PM,26670,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2026-04-28,2026-05-26 12:49:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75034,2026 May 26 06:22:00 PM,26669,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2026-04-28,2026-05-26 12:49:00,0,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75032,2026 May 26 05:57:22 PM,25506,Tazo,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2024-11-09,2026-05-06 11:46:00,20,2026 Sep 12 12:15:34 AM,Adopted,18.0,0,1,5,0.7666666666666667,76.67
75019,2026 May 26 04:50:00 PM,26305,Lulu,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Black,Black,2020-05-19,2026-05-19 15:29:00,7,2026 Sep 12 12:15:34 AM,Returned to owner,72.0,0,0,5,0.6048034934497817,60.48
75018,2026 May 26 04:47:00 PM,26465,Unknown,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,White,2026-03-22,2026-05-22 09:02:00,4,2026 Sep 12 12:15:34 AM,Transferred,2.0,0,0,5,0.044036697247706424,4.4
75017,2026 May 26 04:46:00 PM,26401,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2026-04-16,2026-05-21 11:27:00,5,2026 Sep 12 12:15:34 AM,Transferred,1.0,0,0,5,0.0,0.0
75016,2026 May 26 04:46:00 PM,26400,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2025-09-21,2026-05-21 11:27:00,5,2026 Sep 12 12:15:34 AM,Transferred,8.0,0,0,5,0.015873015873015872,1.59
75001,2026 May 26 04:19:23 PM,26316,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2026-03-31,2026-05-19 17:39:00,7,2026 Sep 12 12:15:34 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
74979,2026 May 26 03:25:00 PM,25847,Happy Hour,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2026-03-30,2026-05-11 16:28:00,15,2026 Sep 12 12:15:35 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
74976,2026 May 26 03:19:00 PM,26636,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2026-05-05,2026-05-26 11:07:00,0,2026 Sep 12 12:15:35 AM,Transferred,0.0,0,0,5,0.0,0.0
74975,2026 May 26 03:19:00 PM,26635,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Other,White,2026-05-05,2026-05-26 11:07:00,0,2026 Sep 12 12:15:35 AM,Transferred,0.0,0,0,5,0.0,0.0
74974,2026 May 26 03:19:00 PM,26634,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Calico,White,2024-05-26,2026-05-26 11:07:00,0,2026 Sep 12 12:15:35 AM,Transferred,24.0,0,0,5,0.015873015873015872,1.59
74973,2026 May 26 03:15:00 PM,26639,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2026-05-05,2026-05-26 11:22:00,0,2026 Sep 12 12:15:35 AM,Transferred,0.0,0,0,5,0.0,0.0
74972,2026 May 26 03:15:00 PM,26638,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2026-05-05,2026-05-26 11:22:00,0,2026 Sep 12 12:15:35 AM,Transferred,0.0,0,0,5,0.0,0.0
74941,2026 May 26 01:44:09 PM,26210,Moley,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Black,White,2026-03-16,2026-05-18 12:21:00,8,2026 Sep 12 12:15:35 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
74929,2026 May 26 01:12:43 PM,26255,Lucy,Adopted,,Cat,Female,Yes,Domestic Long Hair,Blue,Grey,2025-10-05,2026-05-19 11:11:00,7,2026 Sep 12 12:15:35 AM,Adopted,7.0,0,1,5,0.9047619047619048,90.48
74917,2026 May 26 12:44:12 PM,26193,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Brown Tabby,2026-04-06,2026-05-18 11:12:00,8,2026 Sep 12 12:15:35 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
74910,2026 May 26 12:28:00 PM,25903,,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,2021-05-12,2026-05-12 15:41:00,14,2026 Sep 12 12:15:35 AM,Transferred,60.0,0,0,5,0.6048034934497817,60.48
74909,2026 May 26 12:28:00 PM,26631,Tiger,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,2022-12-26,2026-05-26 10:16:00,0,2026 Sep 12 12:15:35 AM,Transferred,41.0,0,0,5,0.6048034934497817,60.48
74877,2026 May 26 11:53:06 AM,26281,Paulie,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2026-03-31,2026-05-19 13:12:00,7,2026 Sep 12 12:15:35 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
74810,2026 May 26 09:27:00 AM,26462,Stray Kitten,Euthanized,Suffering,Kitten,Unknown,Unknown,Domestic Shorthair,Grey,White,,2026-05-22 07:43:00,4,2026 Sep 12 12:15:35 AM,Death,3.0,1,0,5,0.0,0.0
